 'Delaware      ' 1920  0.420669287      0.557133079       2.21976284E-02
 'Delaware      ' 1924  0.367992520      0.577003896       5.50035760E-02
 'Delaware      ' 1928  0.346044511      0.650291324       3.66414525E-03
 'Delaware      ' 1932  0.481120616      0.505513668       1.33656925E-02
 'Delaware      ' 1936  0.546241105      0.448547453       5.21147624E-03
 'Delaware      ' 1940  0.547017753      0.450525761       2.45647994E-03
 'Delaware      ' 1944  0.543757617      0.452668697       3.57367913E-03
 'Delaware      ' 1948  0.487607241      0.500370324       1.20224627E-02
 'Delaware      ' 1952  0.478753060      0.517506123       3.74084176E-03
 'Delaware      ' 1956  0.446215481      0.550919175       2.86536175E-03
 'Delaware      ' 1960  0.506347775      0.489991516       3.66071286E-03
 'Delaware      ' 1964  0.609497309      0.387830317       2.67236237E-03
 'Delaware      ' 1968  0.416080832      0.451160848      0.132758304    
 'Delaware      ' 1972  0.391833246      0.595955253       1.22114848E-02
 'Delaware      ' 1976  0.519840240      0.465713173       1.44466022E-02
 'Delaware      ' 1980  0.448741436      0.472070873       7.91876689E-02
 'Delaware      ' 1984  0.399321228      0.597826958       2.85184546E-03
 'Delaware      ' 1988  0.434777558      0.558799624       6.42280048E-03
 'Delaware      ' 1992  0.435239285      0.353266358      0.211494371    
 'Delaware      ' 1996  0.518211544      0.365751624      0.116036847    
 'Delaware      ' 2000  0.549621224      0.419043899       3.13348919E-02
 'Delaware      ' 2004  0.533468366      0.457528174       9.00343806E-03
 'Delaware      ' 2008  0.619426668      0.369470328       1.11029744E-02
 'Delaware      ' 2012  0.586063504      0.399796098       1.41403796E-02
 'Delaware      ' 2016  0.530859768      0.417127430       5.20127788E-02
 'Florida       ' 1856  0.568135083       0.00000000      0.431864887    
 'Florida       ' 1860   1.67656559E-02   0.00000000      0.983234346    
 'Florida       ' 1872  0.464808673      0.535191298       0.00000000    
 'Florida       ' 1876  0.490144521      0.509855509       0.00000000    
 'Florida       ' 1880  0.541749001      0.458250999       0.00000000    
 'Florida       ' 1884  0.529571593      0.467261225       3.16719455E-03
 'Florida       ' 1888  0.594842076      0.398932338       6.22556405E-03
 'Florida       ' 1892  0.850074708       0.00000000      0.149925292    
 'Florida       ' 1896  0.704611957      0.243030459       5.23575991E-02
 'Florida       ' 1900  0.713082314      0.185502782      0.101414919    
 'Florida       ' 1904  0.683348417      0.214804292      0.101847306    
 'Florida       ' 1908  0.630145848      0.215842783      0.154011339    
 'Florida       ' 1912  0.695221961       8.41709748E-02  0.220607042    
 'Florida       ' 1916  0.693437696      0.180977032      0.125585258    
 'Florida       ' 1920  0.621323287      0.307885051       7.07916617E-02
 'Florida       ' 1924  0.568765223      0.280640185      0.150594577    
 'Florida       ' 1928  0.401163697      0.568324447       3.05118412E-02
 'Florida       ' 1932  0.746807277      0.250387341       2.80540949E-03
 'Florida       ' 1936  0.760976255      0.239023715       0.00000000    
 'Florida       ' 1940  0.740144014      0.259855986       0.00000000    
 'Florida       ' 1944  0.703237951      0.296762079       0.00000000    
 'Florida       ' 1948  0.488170028      0.336332291      0.175497666    
 'Florida       ' 1952  0.449745625      0.549899578       3.54783057E-04
 'Florida       ' 1956  0.427292705      0.572707295       0.00000000    
 'Florida       ' 1960  0.484854072      0.515145957       0.00000000    
 'Florida       ' 1964  0.511485398      0.488514572       0.00000000    
 'Florida       ' 1968  0.309348404      0.405339599      0.285311997    
 'Florida       ' 1972  0.277986199      0.719146550       2.86728167E-03
 'Florida       ' 1976  0.519261062      0.466424346       1.43145928E-02
 'Florida       ' 1980  0.384991854      0.555176735       5.98314181E-02
 'Florida       ' 1984  0.346602470      0.653185785       2.11719904E-04
 'Florida       ' 1988  0.385072172      0.608715594       6.21223962E-03
 'Florida       ' 1992  0.390016019      0.408948004      0.201035976    
 'Florida       ' 1996  0.480197757      0.423194408       9.66078267E-02
 'Florida       ' 2000  0.488378227      0.488468260       2.31535230E-02
 'Florida       ' 2004  0.470911086      0.520975173       8.11373722E-03
 'Florida       ' 2008  0.510333061      0.482153177       7.51375547E-03
 'Florida       ' 2012  0.500078678      0.491309792       8.61157198E-03
 'Florida       ' 2016  0.478233159      0.490219414       3.15474272E-02
 'Georgia       ' 1856  0.571409822       0.00000000      0.428590178    
 'Georgia       ' 1860  0.108520664       0.00000000      0.891479313    
 'Georgia       ' 1868  0.642657816      0.357342184       0.00000000    
 'Georgia       ' 1872  0.549695492      0.450304508       0.00000000    
 'Georgia       ' 1876  0.720333159      0.279666841       0.00000000    
 'Georgia       ' 1880  0.654526174      0.345473826       0.00000000    
 'Georgia       ' 1884  0.659195065      0.338437438       2.36752327E-03
 'Georgia       ' 1888  0.703062892      0.283336610       1.36004928E-02
 'Georgia       ' 1892  0.580147564      0.216953650      0.202898815    
 'Georgia       ' 1896  0.577824950      0.365552694       5.66223525E-02
 'Georgia       ' 1900  0.668643415      0.282184333       4.91722263E-02
 'Georgia       ' 1904  0.637213111      0.183256224      0.179530635    
 'Georgia       ' 1908  0.546021223      0.312103778      0.141874969    
 'Georgia       ' 1912  0.766337395       4.27348316E-02  0.190927804    
 'Georgia       ' 1916  0.795078456       7.02883378E-02  0.134633213    
 'Georgia       ' 1920  0.722841680      0.277158320       0.00000000    
 'Georgia       ' 1924  0.739597917      0.181897864       7.85042346E-02
 'Georgia       ' 1928  0.565554917      0.433624685       8.20391055E-04
 'Georgia       ' 1932  0.915990472       7.77143091E-02   6.29523862E-03
 'Georgia       ' 1936  0.871029258      0.126006648       2.96409987E-03
 'Georgia       ' 1940  0.848482311      0.148327798       3.18987947E-03
 'Georgia       ' 1944  0.817371666      0.182500333       1.28006242E-04
 'Georgia       ' 1948  0.608089507      0.183136567      0.208773911    
 'Georgia       ' 1952  0.696585715      0.303412765       1.52484813E-06
 'Georgia       ' 1956  0.664818823      0.326538861       8.64231028E-03
 'Georgia       ' 1960  0.625402093      0.374272019       3.25902132E-04
 'Georgia       ' 1964  0.458650470      0.541178346       1.71152322E-04
 'Georgia       ' 1968  0.267495066      0.304024100      0.428480834    
 'Georgia       ' 1972  0.246455476      0.750354946       3.18955514E-03
 'Georgia       ' 1976  0.667418778      0.329646915       2.93432595E-03
 'Georgia       ' 1980  0.557590842      0.409503281       3.29058431E-02
 'Georgia       ' 1984  0.397855282      0.601726353       4.18333948E-04
 'Georgia       ' 1988  0.394984275      0.597528696       7.48699205E-03
 'Georgia       ' 1992  0.434686840      0.428778529      0.136534616    
 'Georgia       ' 1996  0.458380371      0.470121622       7.14980066E-02
 'Georgia       ' 2000  0.429847598      0.546718180       2.34341901E-02
 'Georgia       ' 2004  0.413749456      0.579747558       6.50297198E-03
 'Georgia       ' 2008  0.469901800      0.522045195       8.05302896E-03
 'Georgia       ' 2012  0.454821616      0.532990098       1.21883051E-02
 'Georgia       ' 2016  0.456399828      0.507713258       3.58869061E-02
 'Hawaii        ' 1960  0.500311315      0.499688685       0.00000000    
 'Hawaii        ' 1964  0.787611365      0.212388605       0.00000000    
 'Hawaii        ' 1968  0.598277867      0.387036562       1.46855870E-02
 'Hawaii        ' 1972  0.375208110      0.624791861       0.00000000    
 'Hawaii        ' 1976  0.505919993      0.480612844       1.34671694E-02
 'Hawaii        ' 1980  0.448021173      0.429006189      0.122972630    
 'Hawaii        ' 1984  0.438159168      0.550996602       1.08442558E-02
 'Hawaii        ' 1988  0.542694390      0.447510451       9.79515351E-03
 'Hawaii        ' 1992  0.480927587      0.366970450      0.152101964    
 'Hawaii        ' 1996  0.569288015      0.316402853      0.114309117    
 'Hawaii        ' 2000  0.557916701      0.374628693       6.74546361E-02
 'Hawaii        ' 2004  0.540095508      0.452645957       7.25852139E-03
 'Hawaii        ' 2008  0.718461156      0.265816808       1.57220084E-02
 'Hawaii        ' 2012  0.705452323      0.278389305       1.61583815E-02
 'Hawaii        ' 2016  0.622214913      0.300386757       7.73983151E-02
 'Idaho         ' 1892   0.00000000      0.443087548      0.556912482    
 'Idaho         ' 1896  0.781033754      0.213159576       5.80669101E-03
 'Idaho         ' 1900  0.507890999      0.469627380       2.24816110E-02
 'Idaho         ' 1904  0.254622608      0.658367574       8.70098397E-02
 'Idaho         ' 1908  0.371681422      0.540850818       8.74677524E-02
 'Idaho         ' 1912  0.320753813      0.310248315      0.368997872    
 'Idaho         ' 1916  0.520402610      0.411306322       6.82910532E-02
 'Idaho         ' 1920  0.343442172      0.656041682       5.16132859E-04
 'Idaho         ' 1924  0.163565859      0.471216142      0.365217984    
